"scope","path","kind","workspace_state","root_state","canonical_state","workspace_disposition","root_disposition","canonical_capability","retained_destination","required_evidence"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_triangle_congruence.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_triangle_congruence.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_triangle_congruence.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_x_squared_equals_y_squared.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_x_squared_equals_y_squared.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_x_squared_equals_y_squared.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_zero_of_polynomial_condition.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_zero_of_polynomial_condition.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/formula_jemh1a1_zero_of_polynomial_condition.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_example_11_proof_by_contradiction.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_example_11_proof_by_contradiction.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_example_11_proof_by_contradiction.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_number_of_points_vs_number_of_regions.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_number_of_points_vs_number_of_regions.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_number_of_points_vs_number_of_regions.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_original_statement_and_new_statement_table.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_original_statement_and_new_statement_table.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_original_statement_and_new_statement_table.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_for_example_11.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_for_example_11.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_for_example_11.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_of_theorem_a1_2.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_of_theorem_a1_2.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_of_theorem_a1_2.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_step_analysis_partial.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_step_analysis_partial.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_proof_step_analysis_partial.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_statements_and_analysis_comment_table.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_statements_and_analysis_comment_table.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_statements_and_analysis_comment_table.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_table_without_a_specific_number.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_table_without_a_specific_number.png","checksum pi_client_package/rag_store/figure_crops/jemh1a1/table_jemh1a1_table_without_a_specific_number.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_fig_a2_1.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_fig_a2_1.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_fig_a2_1.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_thirty_six_pairs_of_numbers.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_thirty_six_pairs_of_numbers.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/fig_jemh1a2_thirty_six_pairs_of_numbers.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_interest_paid_in_instalment_scheme_specific_calculation.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_interest_paid_in_instalment_scheme_specific_calculation.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_interest_paid_in_instalment_scheme_specific_calculation.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_partial_population_from_sample.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_partial_population_from_sample.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_partial_population_from_sample.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_simple_interest_calculation_for_varying_principal_monthly_basis.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_simple_interest_calculation_for_varying_principal_monthly_basis.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_simple_interest_calculation_for_varying_principal_monthly_basis.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_total_population.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_total_population.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/formula_jemh1a2_total_population.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_month_pairs_of_rabbits.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_month_pairs_of_rabbits.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_month_pairs_of_rabbits.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_sum_and_probability.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_sum_and_probability.png","checksum pi_client_package/rag_store/figure_crops/jemh1a2/table_jemh1a2_sum_and_probability.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_associative_property_of_addition.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_associative_property_of_addition.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_associative_property_of_addition.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_1_hint_6.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_1_hint_6.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_1_hint_6.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_2_hint_6.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_2_hint_6.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_2_hint_6.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_3_hint_6.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_3_hint_6.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_example_linear_equation_3_hint_6.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_inequality_statement.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_inequality_statement.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_inequality_statement.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_from_exercise_3_2_1_iii.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_from_exercise_3_2_1_iii.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_from_exercise_3_2_1_iii.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_with_infinitely_many_solutions_hint_4.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_with_infinitely_many_solutions_hint_4.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_equation_with_infinitely_many_solutions_hint_4.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_1.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_1.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_1.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_2.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_2.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_linear_system_2.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_nth_term_from_sum.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_nth_term_from_sum.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_nth_term_from_sum.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_breadth_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_breadth_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_breadth_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_from_ap_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_from_ap_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_from_ap_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_integer_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_integer_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_integer_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_rohan_s_age_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_rohan_s_age_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_rohan_s_age_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_train_speed_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_train_speed_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_quadratic_equation_train_speed_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_simplified_volume_of_a_composite_model_cone_cylinder_cone.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_simplified_volume_of_a_composite_model_cone_cylinder_cone.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_simplified_volume_of_a_composite_model_cone_cylinder_cone.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_square_of_x.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_square_of_x.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_square_of_x.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_ages_jacob_and_son_exercise_3_2_3_vi.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_ages_jacob_and_son_exercise_3_2_3_vi.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_ages_jacob_and_son_exercise_3_2_3_vi.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_bat_and_ball_cost_exercise_3_2_3_iii.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_bat_and_ball_cost_exercise_3_2_3_iii.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_bat_and_ball_cost_exercise_3_2_3_iii.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fixed_and_per_km_charge_exercise_3_2_3_iv.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fixed_and_per_km_charge_exercise_3_2_3_iv.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fixed_and_per_km_charge_exercise_3_2_3_iv.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fraction_numerator_and_denominator_exercise_3_2_3_v.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fraction_numerator_and_denominator_exercise_3_2_3_v.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_fraction_numerator_and_denominator_exercise_3_2_3_v.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_pencil_and_pen_cost.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_pencil_and_pen_cost.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_pencil_and_pen_cost.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_angles_exercise_3_2_3_ii.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_angles_exercise_3_2_3_ii.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_angles_exercise_3_2_3_ii.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_numbers_exercise_3_2_3_i.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_numbers_exercise_3_2_3_i.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_for_two_numbers_exercise_3_2_3_i.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_age_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_age_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_age_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_charge_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_charge_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_charge_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_currency_notes_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_currency_notes_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_currency_notes_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_digits_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_digits_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_digits_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_fraction_problem.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_fraction_problem.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_system_of_linear_equations_fraction_problem.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cos_a_in_terms_of_sec_a.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cos_a_in_terms_of_sec_a.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cos_a_in_terms_of_sec_a.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cosec_a_in_terms_of_sec_a.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cosec_a_in_terms_of_sec_a.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_cosec_a_in_terms_of_sec_a.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_tan_a_in_terms_of_cot_a.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_tan_a_in_terms_of_cot_a.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_trigonometric_identity_tan_a_in_terms_of_cot_a.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_volume_of_a_composite_model_cone_cylinder_cone.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_volume_of_a_composite_model_cone_cylinder_cone.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/formula_jemh1an_volume_of_a_composite_model_cone_cylinder_cone.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_crops/jemh1an/table_jemh1an_22_i.png","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_crops/jemh1an/table_jemh1an_22_i.png","checksum pi_client_package/rag_store/figure_crops/jemh1an/table_jemh1an_22_i.png in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.preview.gif","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.preview.gif","checksum pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.preview.gif in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.scene.json","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.scene.json","checksum pi_client_package/rag_store/figure_specs/jemh104__discriminant_nature_of_roots.scene.json in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.preview.gif","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.preview.gif","checksum pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.preview.gif in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.scene.json","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.scene.json","checksum pi_client_package/rag_store/figure_specs/jemh104__forming_quadratic_equations.scene.json in reviewed package manifest; thin-client launch/stop smoke"
"external_active_caller","pi_client_package/rag_store/figure_specs/jemh104__identifying_quadratic_equations.preview.gif","device_delivery_package_item","absent","present","client_of_canonical","not_present","retain_device_package","canonical brain URL and device lifecycle contract","pi_client_package/rag_store/figure_specs/jemh104__identifying_quadratic_equations.preview.gif","checksum pi_client_package/rag_store/figure_specs/jemh104__identifying_quadratic_equations.preview.gif in reviewed package manifest; thin-client launch/stop smoke"
